,E,xmax,Nevent,size_1,size_2,dist_1,dist_2,zenith,azimuth,xc_1,yc_1,xc_2,yc_2,a_1,b_1,a_2,b_2,Xint,Yint,theta_int,Xground,Yground,nwidth,errorON,source_x,source_y
4829,6.755719999999999,306.094,285853,262.427,211.334,0.891302,0.8427959999999999,51.24043648343105,0.31690799999999997,0.158993,0.877006,-0.555232,-0.6340520000000001,2.5243599999999997,0.47565122400000004,0.715371,-0.236855988,-0.3938703950106939,-0.518619446349195,32.81066856029964,-200.1949098344563,-541.3173427508175,-1.0983461691717684,0.6161627352178,-0.0368676612,-0.0164187252
4830,6.68357,372.602,285863,101.134,355.64,1.63848,1.02306,50.634820093977766,0.796555,1.43956,0.782468,0.510831,-0.886403,0.592286,-0.0701658036,-1.48001,-0.1303686,-0.02905125348888382,-0.08737245432391705,86.5919074745366,-94.20690921874211,-71.7771783168921,-1.7788296514453765,0.025591144994631134,-0.01111156542,-0.06912213119999999
4831,39.443000000000005,351.316,286034,1573.35,141.454,1.2372,3.15828,52.46570672831831,0.6090800000000001,-0.570762,-1.09768,-1.4495799999999999,-2.80596,2.01498,0.052394911200000005,2.0388900000000003,0.149566914,-4.0640737264742235,-8.13663236617103,0.26817650308828284,11529.772068609478,23177.502667508867,1.3229152091343073,9.02934071684756,0.006290725140000001,-0.0767857788
4832,39.443000000000005,351.316,286035,1475.67,162.6,1.24348,2.7739,52.46570672831831,0.6090800000000001,0.200816,-1.22715,-0.63953,-2.69917,-10.7734,0.9363203099999999,4.03883,-0.1162160694,0.07105860355935602,0.17077755041363374,160.79037347156114,-19.295609890312168,540.7933974554094,,0.1585493796454046,0.0928908234,0.013738510800000001
4833,14.5732,420.06,286285,239.115,1057.86,1.8743299999999998,0.625315,50.8771812413181,0.176679,0.501721,1.80593,-0.512205,-0.358698,3.5563599999999997,0.021630213,0.836009,0.0695099808,0.017600584556919308,0.08422422789484554,34.39881324873958,-166.82007464403182,-641.1183409915195,-0.15939983948013814,0.13531039041138662,-0.0899401032,0.0021029625
4834,14.5732,420.06,286288,102.302,703.947,2.25386,1.33343,50.8771812413181,0.176679,1.74163,1.43059,1.2595399999999999,-0.43771499999999997,0.881925,-0.10539824939999999,-0.278199,-0.0873130734,0.0155890025548993,-0.09164991832177043,56.95639060032319,-224.37242056082243,-208.3088242339855,-1.2632384851109337,0.08102798974686587,-0.0231621948,-0.020488975200000002
4835,9.99263,339.791,286394,89.0619,531.533,2.01493,0.843424,56.89564451293129,0.10678599999999999,1.46917,1.37895,0.759396,-0.366989,1.28272,-0.505594998,-0.35630300000000004,-0.0964141524,0.24964923957747995,-0.18536492540917487,71.67139341801739,-161.25412338136186,-253.2367220180442,-1.030727977576471,0.36080219620668713,-0.0239685264,0.04981913639999999
4836,23.4579,334.126,286410,126.32600000000001,212.87900000000002,2.33469,2.19712,57.87248025784983,0.524556,-1.0931899999999999,2.06294,-2.1259200000000003,0.5547880000000001,-1.54577,0.37312072199999996,-0.22160100000000002,0.0836809632,0.21858218913144767,0.035242931506282105,44.60520558391885,93.18103691278152,-84.1245447371868,1.9873818936959409,0.272014240293293,-0.053353198799999994,0.028693754999999998
4837,23.4579,334.126,286418,277.895,1123.82,2.2078900000000004,0.43518,57.87248025784983,0.524556,1.19912,1.85389,0.42519300000000004,0.0926929,1.3449799999999998,0.241089048,0.495176,-0.1178526114,-0.42238170142762343,-0.3270058927861249,27.025486281042262,-282.15571776098903,-435.37836757607613,0.3025339309296618,0.5104995175223199,-0.0313147548,0.001134931626
4838,23.4579,334.126,286419,105.855,106.954,2.28931,2.4550799999999997,57.87248025784983,0.524556,-1.55179,1.6831200000000002,-2.44617,0.20905100000000001,-1.26235,-0.27577481400000003,0.39782199999999995,1.1821887359999999,-0.8782003009326744,0.8328213358823615,73.30842474719877,81.19563285336321,-53.938522471389405,1.4130480175900217,1.1867858604006765,-0.0352625958,-0.0025927552799999997
4839,16.0397,382.894,286424,105.801,937.2510000000001,2.46042,0.914286,56.8330202259235,0.47763999999999995,0.508536,2.40729,-0.41220100000000004,0.816094,4.37487,0.18251362799999998,-2.3633599999999997,-0.15808609799999998,-0.05054735828251633,-0.038624493329432213,144.19012395316759,-57.027429590709666,-406.6008797882187,-1.4481211762571378,0.08772203295406508,-0.0465026364,0.0490042422
4840,8.75083,333.12800000000004,286466,190.864,389.325,1.4846,0.8722409999999999,52.98222818062875,0.682638,1.23891,0.8180029999999999,0.31840799999999997,-0.8120470000000001,0.6416970000000001,0.022998781799999996,-3.33046,0.24839982,0.05674524904227098,0.059412037874678164,105.9753193280095,-52.15027236074572,-51.50827381693172,1.1766753759396509,0.11109559644105531,-0.037170005400000004,6.4278594e-05
4841,5.14339,346.159,286601,73.5186,192.375,1.79372,0.8084859999999999,55.86053896024795,0.19952999999999999,1.2146299999999999,1.31989,0.5860270000000001,-0.556976,0.974719,0.135971676,-1.30895,0.21010208400000002,0.03246110009813156,0.1676121270265507,96.88773795334995,-109.00720928104627,-136.8521101565413,0.43073172099881346,0.19991908315905976,0.0317947428,-0.0323058456
4842,4.64621,300.748,286706,130.48,154.628,1.0530700000000002,0.712005,57.76401934723157,0.28679699999999997,0.5466300000000001,0.9000879999999999,-0.170124,-0.6913819999999999,1.42734,0.1198642194,6.82343,0.46944514800000003,-0.06478411749989345,0.027395257127702077,26.67767229545708,48.77282614025623,17.318358340307697,-0.8393217168055409,0.09094383961880208,0.0160127856,-0.014349711599999999
4843,5.89648,347.594,286986,203.58599999999998,309.055,1.33966,0.8538600000000001,58.986997760938316,0.8297469999999999,0.26564899999999997,1.3130600000000001,-0.750106,-0.40794400000000003,3.6521800000000004,0.342860976,0.429428,-0.08582836679999999,-0.13301964991411067,-0.1429507290233168,51.44716592393238,-75.09429986815582,-489.99981579708844,-1.3327125070834565,0.2564095415268495,-0.023268564,0.0887830668
4844,13.6211,344.43300000000005,287004,916.5010000000001,91.4522,0.871986,2.24173,58.68063722788186,0.6535890000000001,-0.8197549999999999,0.297256,-1.73472,-1.4199,-0.336468,0.021434961599999997,0.780876,-0.0653047794,0.0776302920139187,-0.0046851474933392,56.58186261307646,152.44250669154573,-39.09281440800224,-0.3934025560984592,0.06066816996848974,0.0514627938,-0.0594198612
